SITE_ID,COLUMN_NAME,INSTRUMENT_ID,START_DATETIME,END_DATETIME,INSTALLATION_HEIGHT,INSTANCE,SERIAL_NUMBER,COMMENTS
GISBN,LOGGER,LOGGER_CR3000,2014-08-15 12:00:00,2020-08-13 09:00:00,,1,9060,Replaced during PPM
HARWD,LOGGER,LOGGER_CR3000,2015-05-22 12:00:00,2020-12-09 00:00:00,,1,9083,removed by CSL as on site over 4yrs
HENFS,LOGGER,LOGGER_CR3000,2015-12-17 13:00:00,2020-10-20 00:00:00,,1,9971,Cal date 14/11/14
LIZRD,LOGGER,LOGGER_CR3000,2014-10-17 12:00:00,2020-08-27 00:00:00,,1,9027,Replaced during CSL PPM
LULLN,LOGGER,LOGGER_CR3000,2014-12-16 15:30:00,2016-03-07 12:00:00,,1,9764,
LULLN,LOGGER,LOGGER_CR3000,2016-03-07 12:00:00,2020-08-19 00:00:00,,2,9579,
MOORH,LOGGER,LOGGER_CR3000,2014-12-04 11:30:00,2020-08-11 00:00:00,,1,9706,Replaced at PPM
NWYKE,LOGGER,LOGGER_CR3000,2014-10-16 09:00:00,2020-08-28 00:00:00,,1,9059,Removed by CSL at PPM
PLYNL,LOGGER,LOGGER_CR3000,2014-11-05 12:30:00,2019-09-19 09:00:00,,1,9575,
GLENS,ETHERNET,ETHERNET_115,2014-05-14 11:30:00,2017-08-02 00:00:00,,1,12138,
HADLW,ETHERNET,ETHERNET_115,2018-04-11 14:00:00,2019-12-11 10:30:00,,2,13474,
REDHL,LOGGER,LOGGER_CR3000,2016-02-18 16:00:00,2020-09-29 10:00:00,,1,10065,cal date 09/01/2015
RISEH,LOGGER,LOGGER_CR3000,2016-05-04 16:00:00,2020-08-06 10:30:00,,1,10259,Replaced due to comms issues
SOURH,LOGGER,LOGGER_CR3000,2014-11-19 11:00:00,2015-12-07 12:00:00,,1,9579,
STGHT,LOGGER,LOGGER_CR3000,2015-08-19 06:30:00,2020-07-21 00:00:00,,1,10060,Swapped by CSL at PPM
STIPS,LOGGER,LOGGER_CR3000,2014-11-06 15:00:00,2019-09-20 00:00:00,,1,8943,Recovered for cal
MORLY,HYGROCLIP,HYGROCLIP_HC2A,2018-03-27 12:00:00,2018-09-18 08:00:00,,2,20135066,
HOLLN,HYGROCLIP,HYGROCLIP_HC2A,2018-12-12 11:10:00,2018-12-19 12:00:00,,5,20269320,Replaced by Mike Clarke during RM
GLENW,PHENOCAM_LENS1,PHENOCAM_LENS,2018-11-14 12:00:00,,,2,5994293,Replaced by ET & PS during RM
GLENW,PHENOCAM_LENS2,PHENOCAM_LENS,2018-11-14 12:00:00,,,2,5357520,Replaced by ET & PS during RM
GLENW,HFP1,HFP01SC,2018-11-14 13:30:00,,,2,4381,Replaced by ET & PS during RM
GLENW,MODEM,MODEM_PRO,2018-11-14 13:00:00,2021-08-05 09:00:00,,1,867377022477289,Installed by ET & PS during RM
HENFS,CRNS,CRNS_2000,2018-06-28 13:00:00,,,3,HI-TC02-2038,Original tube fixed and replaced
HENFS,CRNS2,CRNS_2000,2018-06-28 13:00:00,2019-02-12 12:00:00,,1,HI-TC02-2008,Replacement tube while original tube faulty moved to MOD2 next to fixed original - since removed by MB during RM
HENFS,MODEM,MODEM,2015-12-17 13:00:00,2020-06-25 12:00:00,,1,1011411190332,M1003GXT02 3G Maestro modem
HENFS,ETHERNET,ETHERNET_116,2019-02-12 12:00:00,,,2,6293,Installed by MB during RM
GLENS,AWS_ANEM,WIND_ANEM,2015-09-01 16:00:00,2019-06-18 15:00:00,2.6,2,140405,
GLENS,AWS_ANEM,WIND_ANEM,2019-06-18 15:00:00,2022-08-31 00:00:00,2.6,3,191203,
FIVET,LOGGER,LOGGER_CR3000,2019-09-18 00:00:00,2021-08-03 09:00:00,,2,9024,
FIVET,ETHERNET,ETHERNET_116,2019-09-18 00:00:00,2020-10-20 00:00:00,,2,2745,
FIVET,HMP,HMP155,2019-09-18 00:00:00,2020-09-29 00:00:00,,2,M2920120,
GLENW,PA,CS106,2019-08-22 00:00:00,2020-09-30 00:00:00,,2,P0710628,
GLENW,HMP,HMP155,2019-08-22 00:00:00,2019-12-05 00:00:00,,2,L1320540,Replaced by site host
WADDN,PLUVIO,PLUVIO2,2019-09-30 00:00:00,,,1,342255,
BUNNY,HYGROCLIP,HYGROCLIP_HC2A,2019-09-11 00:00:00,2020-07-17 00:00:00,,4,20135067,Replaced during PPM
BUNNY,AWS_ANEM,WIND_ANEM,2019-09-11 00:00:00,,2.6,3,140404,
BUNNY,PLUVIO,PLUVIO2,2019-10-03 00:00:00,2019-11-18 00:00:00,,3,340995,Removed due to noisy data
SPENF,HMP,HMP155,2019-09-05 00:00:00,2020-07-15 00:00:00,,3,L1320539,PPM
SPENF,PLUVIO,PLUVIO2,2019-09-19 00:00:00,2020-12-17 00:00:00,,2,368536,removed due to spurious precip
MORLY,4CR,NR01,2019-09-24 11:00:00,2020-08-04 00:00:00,,3,2519,Replaced during CSL PPM. Unknown end date - 2131 already installed at 04-AUG-2020 PPM.
MORLY,AWS,METPAK,2019-09-24 11:00:00,2021-04-27 12:00:00,,2,19060001,Replaced during CSL PPM
MORLY,HYGROCLIP,HYGROCLIP_HC2A,2019-09-24 11:00:00,2020-08-04 00:00:00,,4,20064940,Replaced during CSL PPM
MORLY,PLUVIO,PLUVIO2,2019-09-24 11:00:00,2020-08-04 00:00:00,,3,358376,Replaced during CSL PPM
MORLY,AWS_ANEM,WIND_ANEM,2019-09-24 11:00:00,,2.6,2,140403,Replaced during CSL PPM
MORLY,LOGGER,LOGGER_CR3000,2019-09-24 11:00:00,2021-04-27 12:00:00,,2,12865,Replaced during CSL PPM. Cal date 11/01/2019
PLYNL,4CR,NR01,2019-09-19 13:00:00,,,2,2318,Replaced during CSL PPM
PLYNL,AWS,METPAK,2014-11-05 12:30:00,2019-09-19 09:00:00,,1,14080007,
PLYNL,AWS,METPAK,2019-09-19 12:00:00,2021-08-11 09:00:00,,2,19060004,Replaced during CSL PPM
PLYNL,HYGROCLIP,HYGROCLIP_HC2A,2019-09-19 12:00:00,2020-10-22 00:00:00,,8,20064845,Replaced during CSL PPM
PLYNL,AWS_ANEM,WIND_ANEM,2019-09-19 11:00:00,2020-10-22 00:00:00,2.6,4,140809,Replaced during CSL PPM
PLYNL,LOGGER,LOGGER_CR3000,2019-09-19 12:00:00,2021-08-11 09:00:00,,2,12798,Replaced during CSL PPM. Cal date 19/11/18
STGHT,IMKO1,IMKO,2015-08-19 06:30:00,2019-09-12 12:00:00,,1,35886,Removed during CSL PPM
STGHT,IMKO3,IMKO,2015-08-19 06:30:00,2019-09-12 12:00:00,,1,35888,Removed during CSL PPM
STGHT,HYGROCLIP,HYGROCLIP_HC2A,2019-09-12 13:00:00,2020-07-21 00:00:00,,3,20134443,Replaced during CSL PPM
ELMST,HMP,HMP155,2019-09-27 00:00:00,2020-08-05 00:00:00,,3,K4840002,PPM. Unknown end date M2920126 removed at PPM on 05-AUG-20.
COCHN,HMP,HMP155,2019-10-17 00:00:00,2020-11-12 00:00:00,,2,L1320538,
CGARW,ETHERNET,ETHERNET_116,2019-12-04 00:00:00,,,2,6288,
CHIMN,CRNS,CRNS_1000B,2019-12-17 12:00:00,2020-01-22 13:00:00,,2,HI-TC01-1004,
STIPS,MODEM,MODEM_PRO,2020-01-23 12:00:00,2021-05-05 08:00:00,,1,863879040890538,
PORTN,4CR,NR01,2020-01-28 00:00:00,,,2,2144,Installed by CSL at PPM. No info from CSL on components.
PORTN,HYGROCLIP,HYGROCLIP_HC2A,2020-01-28 00:00:00,2021-07-06 00:00:00,,4,20135066,Installed by CSL during PPM
REDHL,HYGROCLIP,HYGROCLIP_HC2A,2020-01-30 00:00:00,2020-08-20 08:30:00,,4,20135125,Replaced during CSL PPM
REDHL,PLUVIO,PLUVIO2,2020-01-30 00:00:00,,,3,329001,Installed by CSL during PPM
ALIC1,AWS,METPAK,2015-03-06 13:30:00,2020-01-29 00:00:00,,1,13210003,Swapped by CSL during PPM
ALIC1,AWS,METPAK,2020-01-29 00:00:00,2021-08-19 09:00:00,,2,19060030,Installed by CSL during PPM
CHIMN,AWS,METPAK,2014-02-25 12:00:00,2020-02-12 00:00:00,,2,132100015,Removed by CSL during PPM
CHIMN,HYGROCLIP,HYGROCLIP_HC2,2017-04-11 13:00:00,2018-10-05 09:00:00,,2,60835464,CSL PPM on 12-FEB-20 said removed this SN hygroclip.
CHIMN,ETHERNET,ETHERNET_116,2020-02-12 00:00:00,,,1,2741,NL116 installed by CSL during PPM
CHIMN,LOGGER,LOGGER_CR3000,2020-02-12 00:00:00,2021-09-07 09:00:00,,4,11012,Installed by CSL during PPM cal date 11/01/2016 (as of 09/09/2020)
CHIMN,AWS_ANEM,WIND_ANEM,2020-02-12 00:00:00,,2.6,1,140318,Windmaster installed by CSL during PPM
CHIMN,PA,CS106,2020-02-12 00:00:00,2021-09-07 09:00:00,,1,M11120821,PTB110 installed by CSL during PPM
CHIMN,HMP,HMP155,2020-02-12 00:00:00,2020-08-18 08:45:00,,1,P4020591,HMP155 removed by CSL during PPM
CHIMN,PLUVIO,PLUVIO2,2020-02-12 00:00:00,,,2,451586,Swapped by CSL during PPM
CHIMN,MODEM,MODEM_PRO,2020-02-12 00:00:00,2021-09-07 09:00:00,,2,8863879041131775,Replaced by CSL during PPM
CHIMN,TDT3,TDT,2020-02-12 00:00:00,,,1,6503276,
CHIMN,TDT4,TDT,2020-02-12 00:00:00,,,1,6503279,
CHIMN,TDT5,TDT,2020-02-12 00:00:00,,,1,6504152,
CHIMN,TDT6,TDT,2020-02-12 00:00:00,,,1,6503278,
CHIMN,TDT7,TDT,2020-02-12 00:00:00,,,1,6504136,
CHIMN,TDT8,TDT,2020-02-12 00:00:00,,,1,6504143,
CHIMN,TDT9,TDT,2020-02-12 00:00:00,,,1,6504273,
CHIMN,TDT10,TDT,2020-02-12 00:00:00,,,1,6503270,
CHIMN,TBR,TBR,2020-02-12 00:00:00,,,1,195045,Installed by CSL during PPM
CHIMN,CRNS2,CRNS_2000,2020-02-12 12:00:00,2021-09-07 09:00:00,,2,HI-TC02-2008,Installed by CSL during PPM
EUSTN,CRNS,CRNS_2000,2016-03-31 16:00:00,,,1,HI-TC02-2052,
EUSTN,SI,SDMSI01,2020-07-31 00:00:00,,,1,E6117,Incorrect start date first recorded at PPM on 31-JUL-20 not previously recorded.
EUSTN,ETHERNET,ETHERNET_116,2020-07-31 00:00:00,2022-11-04 14:33:20,,3,6283,Start date unknown SN at PPM 31-JUL-20 confirmed as 4729 but not swapped.
EUSTN,HMP,HMP155,2020-07-31 00:00:00,2021-04-29 12:00:00,,4,M2920124,
MORLY,CRNS,CRNS_2000,2014-05-14 05:00:00,,,1,6363636,SN recorded at 04-AUG-2020 PPM HT-TC02-2019
MORLY,4CR,NR01,2020-08-04 00:00:00,2022-05-18 00:00:00,,4,2131,Unknown start date. Already installed at 04-AUG-2020 PPM confirmed by CSL and photos.
MORLY,SI,SDMSI01,2020-08-04 00:00:00,,,1,E3789,Unknown start date. First recorded by CSL at PPM 04-AUG-2020
MORLY,HYGROCLIP,HYGROCLIP_HC2A,2020-08-04 00:00:00,2021-04-27 12:00:00,,5,20134977,
MORLY,PLUVIO,PLUVIO2,2020-08-04 00:00:00,2021-06-29 10:00:00,,1,451532,Removed due to  noisy precip
ELMST,SI,SDMSI01,2020-08-05 00:00:00,,,1,E5891,unknown start date. First recorded by CSL at PPM on 05-AUG-20.
ELMST,PA,CS106,2020-08-05 00:00:00,,,2,P710629,
ELMST,HMP,HMP155,,2020-08-05 00:00:00,,4,M2920126,Unknow start date first recorded by CSL at PPM on 05-AUG-20
ELMST,HMP,HMP155,2020-08-05 00:00:00,2021-07-14 09:00:00,,5,L1320544,
SHEEP,PLUVIO,PLUVIO2L,2020-08-18 11:00:00,,,4,PL2L-451659,
CARDT,LOGGER,LOGGER_CR3000,2020-08-19 11:30:00,2022-07-14 09:00:00,,3,13071,Cal date: Unreadable
CARDT,ETHERNET,ETHERNET_115,2020-08-19 11:30:00,2021-06-09 09:00:00,,3,14166,Removed due to Error 22
HOLLN,HYGROCLIP,HYGROCLIP_HC2A,2020-08-06 00:00:00,2021-05-20 09:00:00,,8,20135095,Installed during CSL PPM
STIPS,HYGROCLIP,HYGROCLIP_HC2A,2020-08-06 00:00:00,2021-05-05 08:00:00,,4,20135124,Installed during PPM
STIPS,AWS,METPAK,2020-08-06 00:00:00,2022-05-25 09:00:00,,3,19100006,Installed during PPM
STIPS,PHENOCAM,PHENOCAM,2014-11-06 15:00:00,,,1,10.12.77.172,S14 first started to be recorded on 6/08/2020 so will have been at site before that
HOLLN,PHENOCAM,PHENOCAM,2018-12-19 12:00:00,,,1,10.12.112.239,S14
EUSTN,ETHERNET,ETHERNET_116,2017-08-31 16:00:00,2020-07-31 00:00:00,,2,4729,End date unknown SN at PPM 31-JUL-20 confirmed as 4729 but not swapped.
EUSTN,LOGGER,LOGGER_CR3000,2016-03-31 16:00:00,2019-09-25 00:00:00,,1,10260,Replaced due to analog fault with 32.03 OS
EUSTN,MODEM,MODEM,2016-03-31 16:00:00,2019-01-25 12:00:00,,1,1011406060063,Maestro 3G
MORLY,ETHERNET,ETHERNET_115,2014-05-14 05:00:00,,,1,11878,
MORLY,LOGGER,LOGGER_CR3000,2014-05-14 05:00:00,2019-09-24 07:00:00,,1,8892,
MORLY,MODEM,MODEM_PRO,2017-08-31 10:30:00,2021-04-27 12:00:00,,1,867377021317080,201706220316
GLENS,HYGROCLIP,HYGROCLIP_HC2,2017-09-15 11:30:00,2017-10-18 15:00:00,,3,61222908,Replaced by site host
CGARW,LOGGER,LOGGER_CR3000,2016-06-29 11:00:00,2020-10-21 00:00:00,,1,9838,removed by CSL on PPM
CGARW,ETHERNET,ETHERNET_115,2016-06-29 11:00:00,2019-12-04 00:00:00,,1,11879,Reovered due to possible fault
CGARW,MODEM,MODEM_PRO,2017-09-28 11:30:00,2018-03-20 14:00:00,,1,867377021266576,Barcode: 201706220317
HENFS,CRNS,CRNS_2000,2017-12-19 11:00:00,2018-06-28 13:00:00,,2,HI-TC02-2008,Replacement tube while original tube faulty
BICKL,HYGROCLIP,HYGROCLIP_HC2,2015-01-28 17:00:00,2017-02-17 09:30:00,,1,61223039,
SHEEP,CRNS2,CRNS_1000B,2016-08-24 08:30:00,2017-12-14 17:00:00,,1,HI-TC01-1027,
TADHM,MODEM,MODEM_PRO,2018-04-05 12:30:00,2021-08-17 09:00:00,,1,867377021898444,
TADHM,MODEM,MODEM,2014-10-14 12:00:00,2018-04-05 12:30:00,,1,306019725727,
CGARW,MODEM_BGAN,,2018-03-20 14:00:00,2018-06-28 12:00:00,,2,353938-03-015686-7,
GLENS,4CR,NR01,2018-07-03 11:00:00,2019-08-27 00:00:00,,2,2316,Replaced on CSL PPM
GLENS,HYGROCLIP,HYGROCLIP_HC2A,2018-07-03 11:00:00,2020-09-02 00:00:00,,5,20135091,Replaced on CSL PPM
GLENS,PHENOCAM_LENS1,PHENOCAM_LENS,2018-07-03 11:00:00,2020-09-02 00:00:00,,2,5216375,Replaced on CSL PPM
GLENS,PHENOCAM_LENS2,PHENOCAM_LENS,2018-07-03 11:00:00,2020-09-02 00:00:00,,2,5216391,Replaced on CSL PPM
BALRD,4CR,NR01,2018-07-04 10:30:00,2019-08-28 00:00:00,,2,2141,Replaced on CSL PPM
BALRD,HYGROCLIP,HYGROCLIP_HC2A,2018-07-04 11:00:00,2020-11-10 00:00:00,,4,20135120,Replaced on CSL PPM
BALRD,PHENOCAM_LENS1,PHENOCAM_LENS,2018-07-04 09:00:00,,,2,545119,Replaced on CSL PPM
BALRD,PHENOCAM_LENS2,PHENOCAM_LENS,2018-07-04 09:00:00,,,2,5451188,Replaced on CSL PPM
NWYKE,HYGROCLIP,HYGROCLIP_HC2,2018-01-01 00:00:00,2018-09-21 14:00:00,,3,61019117,False Start Date - Removed by Deborah Beaumont
NWYKE,HYGROCLIP,HYGROCLIP_HC2A,2018-09-21 14:30:00,2018-12-05 12:00:00,,4,20269303,Installed by Deborah Beaumont
ELMST,PHENOCAM_LENS1,PHENOCAM_LENS,2018-09-21 12:00:00,,,2,5913346,10.12.150.105 Replaced during CSL PPM
ELMST,PHENOCAM_LENS2,PHENOCAM_LENS,2018-09-21 12:00:00,,,2,5913414,10.12.150.105 Replaced during CSL PPM
ELMST,HMP,HMP155,2018-09-21 09:30:00,2019-09-27 00:00:00,,2,N5050074,Replaced during CSL PPM
EUSTN,HMP,HMP155,2018-09-20 09:30:00,2019-09-25 00:00:00,,2,N5050079,Replaced during CSL PPM
GISBN,MODEM,MODEM,2014-08-15 12:00:00,2018-12-18 12:00:00,,1,,
GISBN,MODEM,MODEM_PRO,2018-12-18 12:00:00,2020-08-13 09:00:00,,2,867377022554384,Installed to replace COM110 during CSL PPM
GISBN,PLUVIO_CHAIN,CHAIN,2018-12-18 09:00:00,,,1,,Installed during CSL PPM
GISBN,4CR,NR01,2018-12-18 12:00:00,2021-05-19 09:00:00,,2,2754,Replaced during CSL PPM
GISBN,HYGROCLIP,HYGROCLIP_HC2A,2018-12-18 12:00:00,2019-12-04 10:00:00,,3,20209328,Replaced during CSL PPM
GISBN,SNOW_DEPTH,SR05A,2018-12-18 12:00:00,2019-12-04 10:00:00,,3,6391,Replaced during CSL PPM
GISBN,PHENOCAM_LENS1,PHENOCAM_LENS,2018-12-18 12:00:00,,,2,5912746,IP:10.12.108.175 Replaced during CSL PPM
GISBN,PHENOCAM_LENS2,PHENOCAM_LENS,2018-12-18 12:00:00,,,2,5914387,IP:10.12.108.175 Replaced during CSL PPM
HARWD,HYGROCLIP,HYGROCLIP_HC2A,2018-10-16 09:30:00,2020-12-09 00:00:00,,4,20135095,Replaced during CSL PPM
HARWD,PHENOCAM_LENS1,PHENOCAM_LENS,2018-10-16 09:30:00,2020-12-09 00:00:00,,2,5913176,IP:192.168.1.193 Replaced during CSL PPM
HARWD,PHENOCAM_LENS2,PHENOCAM_LENS,2018-10-16 09:30:00,2020-12-09 00:00:00,,2,5919480,IP:192.168.1.193 Replaced during CSL PPM
CGARW,CRNS_SNOW,SNOWFOX,2019-06-11 00:00:00,,,2,HI-TC01-1185,
CGARW,HMP,HMP155,2019-06-11 00:00:00,2019-09-17 00:00:00,,3,R1030192,Replaced during MB visit
CGARW,PLUVIO,PLUVIO2,2019-06-11 00:00:00,,,2,387935,Newly calibrated unit installed
SYDLG,PLUVIO,PLUVIO2,2019-07-25 08:15:00,,,2,342253,
BALRD,PHENOCAM_LENS2,PHENOCAM_LENS,2014-05-15 17:30:00,2018-07-04 09:00:00,,1,5915072,
HILLB,PLUVIO,PLUVIO2,2019-08-21 00:00:00,,,3,387941,1.50.3
HILLB,PA,CS106,2019-08-21 00:00:00,2021-08-04 09:00:00,,2,P0710624,
HILLB,HMP,HMP155,2019-08-21 00:00:00,2020-09-30 00:00:00,,2,L1320537,
CHIMN,MODEM,MODEM_PRO,2019-10-09 11:00:00,2020-02-12 00:00:00,,1,869715037693028,Replaced by CSL during PPM
HOLLN,LOGGER,LOGGER_CR3000,2019-05-23 10:00:00,2021-05-20 09:00:00,,2,12803,
HOLLN,MODEM,MODEM_PRO,2019-11-05 12:00:00,2021-05-20 09:00:00,,1,867377021904754,
HOLLN,ETHERNET,ETHERNET_116,2019-05-23 10:00:00,,,1,6281,
ELMST,MODEM,MODEM_PRO,2019-11-19 11:00:00,2021-07-14 09:00:00,,1,863879040897467,111909160069
ELMST,PLUVIO,PLUVIO2L,2019-08-19 11:36:00,,,2,PL2L-451529,
EUSTN,PLUVIO,PLUVIO2L,2019-11-20 08:48:00,,,2,PL2L-451531,
BICKL,PLUVIO,PLUVIO2L,2019-11-27 00:00:00,2021-02-26 00:00:00,,2,PL2L-451533,Removed due to fluffy bucket
WRTTL,PA,CS106,2019-11-20 00:00:00,2020-08-21 00:00:00,,2,L1520472,removed on PPM
WRTTL,HMP,HMP155,2019-11-20 00:00:00,2020-08-21 00:00:00,,3,N5050077,removed on CSL PPM
HADLW,PA,CS106,2019-11-21 00:00:00,2021-07-21 09:00:00,,2,L1520470,
HADLW,HMP,HMP155,2019-11-21 00:00:00,2020-11-18 00:00:00,,3,N5050074,
LULLN,IMKO1,IMKO,2014-12-16 15:30:00,2019-11-22 00:00:00,,1,35865,Removed as part of PPM
LULLN,IMKO2,IMKO,2014-12-16 15:30:00,2019-11-22 00:00:00,,1,35866,Removed as part of PPM
LULLN,HYGROCLIP,HYGROCLIP_HC2,2019-11-22 00:00:00,2020-08-19 00:00:00,,6,20134982,PPM.  Unknown end date following HC 20269337 replaced by CSL at 2020 PPM.
WADDN,AWS,METPAK,2014-09-30 16:30:00,2020-02-13 00:00:00,,2,13210004,Removed during CSL PPM - removed SN recorded 13200012
EASTB,BATTERY,ROLLS_BATTERY,2017-01-01 00:30:00,2020-10-08 00:00:00,,1,S12-160AGM,Rolls. Start datetime estimated for power upgrades
EASTB,BATTERY,ROLLS_BATTERY,2017-01-01 01:30:00,2020-10-08 00:00:00,,1,S12-95AGM,Rolls. Start datetime estimated for power upgrades
MOORH,LOGGER,LOGGER_CR3000,2020-08-11 00:00:00,2020-08-05 08:50:00,,2,9764,installed at PPM Cal date: 03/10/19 - Removed by DR due to faulty buttons
MOORH,AWS,METPAK,2020-08-11 00:00:00,2022-06-16 12:00:00,,2,19360005,Installed at PPM
MOORH,PHENOCAM,PHENOCAM,2018-08-15 00:00:00,,,1,10.20.154.167,S15 Installed at PPM
MOORH,ETHERNET,ETHERNET_115,2020-08-11 00:00:00,,,2,13332,Installed at PPM
MOORH,HYGROCLIP,HYGROCLIP_HC2A,2020-08-11 00:00:00,2021-05-13 09:00:00,,6,20269341,Installed during PPM
MOORH,SNOW_DEPTH,SR05A,2020-08-11 00:00:00,2021-05-13 09:00:00,,5,5689,Installed during PPM
CRICH,MODEM,MODEM_PRO,2020-08-12 00:00:00,2021-05-12 09:00:00,,2,867377022420016,Installed on PPM
CRICH,HYGROCLIP,HYGROCLIP_HC2A,2018-08-14 00:00:00,2019-01-01 00:00:00,,3,20134991,Removal date unknown
CRICH,HYGROCLIP,HYGROCLIP_HC2A,2019-01-01 00:00:00,2020-08-12 00:00:00,,4,20135127,Installation date unknown
CRICH,HYGROCLIP,HYGROCLIP_HC2A,2020-08-12 00:00:00,2021-05-12 09:00:00,,5,20269336,Installed on PPM
CRICH,PHENOCAM,PHENOCAM,2019-09-03 00:00:00,,,1,10.12.99.71,S14
GISBN,HYGROCLIP,HYGROCLIP_HC2A,2020-08-13 09:00:00,2021-05-19 09:00:00,,5,20135124,Installed during PPM
GISBN,LOGGER,LOGGER_CR3000,2020-08-13 09:00:00,2022-05-05 09:00:00,,2,8892,Installed during PPM 08/10/19
GISBN,MODEM,MODEM_PRO,2020-08-13 09:00:00,2021-05-19 09:00:00,,3,867377022424927,Installed during PPM
GISBN,PHENOCAM,PHENOCAM,2018-12-18 12:00:00,,,1,10.12.108.175,S14
GISBN,SNOW_DEPTH,SR05A,2020-08-13 09:00:00,2021-05-19 09:00:00,,5,6077,Installed during PPM
SPENF,PHENOCAM,PHENOCAM,2018-10-16 12:00:00,,,1,10.16.46.222,s15
BUNNY,PHENOCAM,PHENOCAM,2018-08-22 08:30:00,,,1,10.20.196.51,
STGHT,PHENOCAM,PHENOCAM,2020-07-21 00:00:00,,,1,10.11.119.42,S14
MOREM,PHENOCAM,PHENOCAM,2018-11-16 12:30:00,,,1,10.16.46.232,S14
WADDN,PHENOCAM,PHENOCAM,2020-07-23 00:00:00,,,1,10.22.81.21,S16
HLACY,PHENOCAM,PHENOCAM,2018-04-11 00:00:00,,,1,10.20.170.252,S15
FINCH,PHENOCAM,PHENOCAM,2018-09-17 12:00:00,,,1,10.16.106.236,S15
EUSTN,PHENOCAM,PHENOCAM,2018-05-10 12:00:00,,,1,10.20.199.147,S15
MORLY,PHENOCAM,PHENOCAM,2018-09-18 10:30:00,,,1,10.18.153.191,S15
ELMST,PHENOCAM,PHENOCAM,2018-09-21 12:00:00,,,1,10.12.150.105,S14
REDHL,AWS,METPAK,2016-02-18 16:00:00,2020-08-20 08:30:00,,1,15190011,Removed during CSL PPM
REDHL,4CR,NR01,2020-08-20 08:30:00,2022-08-24 00:00:00,,2,2143,Installed during CSL PPM
REDHL,AWS,METPAK,2020-08-20 08:30:00,2022-08-24 00:00:00,,2,140390002,Installed during CSL PPM
REDHL,HYGROCLIP,HYGROCLIP_HC2A,2020-08-20 08:30:00,2022-08-24 00:00:00,,5,20269339,Installed by CSL during PPM
REDHL,PHENOCAM,PHENOCAM,2020-01-01 00:00:00,,,1,10.12.106.248,
LULLN,LOGGER,LOGGER_CR3000,2020-08-19 00:00:00,2022-08-23 00:00:00,,3,2164,Installed by CSL at PPM. Logger cal date 14/05/2020
LULLN,SI,SDMSI01,2020-08-19 00:00:00,,,1,E3774,Unknown start date first recordedby CSL at PPM 19-AUG-20
LULLN,AWS,METPAK,2016-03-16 12:00:00,2020-08-19 00:00:00,,2,15190013,Replaced by DR due to fault. Unknown end date following MetPak 14040013 replaced by CSL at 2020 PPM.
LULLN,AWS,METPAK,,2020-08-19 00:00:00,,3,14040013,Unknown start date. Install not logged in db or issue tracker first noted when removed by CSL at 2020 PPM.
LULLN,AWS,METPAK,2020-08-19 00:00:00,2022-08-25 00:00:00,,4,14040019,Installed by CSL at 2020 PPM
LULLN,HYGROCLIP,HYGROCLIP_HC2,,2020-08-19 00:00:00,,7,20269337,Unknown start date first recorded when removed by CSL at 2020 PPM.
LULLN,HYGROCLIP,HYGROCLIP_HC2A,2020-08-19 00:00:00,2021-07-22 09:00:00,,8,20134982,Installed by CSL at 2020 PPM
LULLN,AWS_ANEM,WIND_ANEM,2020-06-18 00:00:00,,2.6,2,193702,Installed by DR during RM.
HYBRY,4CR,NR01,2017-08-16 12:30:00,2020-10-13 00:00:00,,1,2315,Removed by CSL at PPM.
HYBRY,AWS_ANEM,WIND_ANEM,2017-08-16 12:30:00,2022-06-08 09:00:00,2.6,1,160905,
HYBRY,SI,SDMSI01,2017-08-16 12:30:00,,,1,E5889,
HYBRY,CRNS,CRNS_2000,2017-08-16 12:30:00,,,1,HI-TC02-1088,
HYBRY,ETHERNET,ETHERNET_115,2017-08-16 12:30:00,2018-10-10 12:00:00,,1,13623,
HYBRY,HFP1,HFP01SC,2017-08-16 12:30:00,2022-08-30 12:00:00,,1,4384,
HYBRY,HFP2,HFP01SC,2017-08-16 12:30:00,2022-08-30 12:00:00,,1,4385,
HYBRY,LOGGER,LOGGER_CR3000,2017-08-16 12:30:00,2018-10-10 12:00:00,,1,9893,
HYBRY,MODEM,MODEM_PRO,2017-08-16 12:30:00,2021-05-27 09:00:00,,1,867377020457408,Barcode: 201612070020
HYBRY,PA,CS106,2017-08-16 12:30:00,2019-11-26 00:00:00,,1,K5050002,PPM
HYBRY,PHENOCAM_LENS1,PHENOCAM_LENS,2017-08-16 12:30:00,2018-11-06 13:00:00,,1,5411070,IP10.16.46.64
HYBRY,PHENOCAM_LENS2,PHENOCAM_LENS,2017-08-16 12:30:00,2018-11-06 13:00:00,,1,5411064,IP10.16.46.64
HYBRY,PLUVIO,PLUVIO2,2017-08-16 12:30:00,2019-08-01 09:30:00,,1,358381,Swapped during RM - DR AA
HYBRY,HMP,HMP155,2017-08-16 12:30:00,2018-11-06 13:00:00,,1,L1320543,
HYBRY,STP,STP,2017-08-16 12:30:00,2022-08-30 12:00:00,,1,2254,
HYBRY,TDT1,TDT,2017-08-16 12:30:00,2022-08-30 12:00:00,,1,6503211,
HYBRY,TDT10,TDT,2017-08-16 12:30:00,,,1,6504179,Could not be installed at 50cm due to chalk. Installed at 5cm.
